Date,Adj Close
10/7/13,15.20301
10/8/13,14.990746
10/9/13,15.166853
10/10/13,15.26192
10/11/13,15.36073
10/14/13,15.461409
10/15/13,15.543692
10/16/13,15.61944
10/17/13,15.725101
10/18/13,15.861935
10/21/13,16.250622
10/22/13,16.20418
10/23/13,16.362831
10/24/13,16.579468
10/25/13,16.394005
10/28/13,16.516186
10/29/13,16.104746
10/30/13,16.36096
10/31/13,16.292393
11/1/13,16.209167
11/4/13,16.418627
11/5/13,16.378109
11/6/13,16.331701
11/7/13,16.067411
11/8/13,16.320425
11/11/13,16.273081
11/12/13,16.303177
11/13/13,16.322618
11/14/13,16.558693
11/15/13,16.459311
11/18/13,16.259907
11/19/13,16.288755
11/20/13,16.146109
11/21/13,16.338604
11/22/13,16.296593
11/25/13,16.420116
11/26/13,16.722971
11/27/13,17.116756
11/29/13,17.433716
12/2/13,17.281982
12/3/13,17.755072
12/4/13,17.71369
12/5/13,17.804607
12/6/13,17.557556
12/9/13,17.758524
12/10/13,17.730934
12/11/13,17.599577
12/12/13,17.57386
12/13/13,17.382301
12/16/13,17.478548
12/17/13,17.399855
12/18/13,17.267551
12/19/13,17.069723
12/20/13,17.212692
12/23/13,17.873268
12/24/13,17.797401
12/26/13,17.679203
12/27/13,17.559752
12/30/13,17.385128
12/31/13,17.588909
1/2/14,17.341543
1/3/14,16.960627
1/6/14,17.053112
1/7/14,16.931156
1/8/14,17.038378
1/9/14,16.820787
1/10/14,16.708557
1/13/14,16.796028
1/14/14,17.130232
1/15/14,17.474163
1/16/14,17.376659
1/17/14,16.950897
1/21/14,17.214254
1/22/14,17.29076
1/23/14,17.437168
1/24/14,17.120199
1/27/14,17.259087
1/28/14,15.879617
1/29/14,15.699345
1/30/14,15.668927
1/31/14,15.694639
2/3/14,15.723798
2/4/14,15.951411
2/5/14,16.070543
2/6/14,16.164221
2/7/14,16.39035
2/10/14,16.683994
2/11/14,16.903824
2/12/14,16.902559
2/13/14,17.170954
2/14/14,17.157082
2/18/14,17.220154
2/19/14,16.948292
2/20/14,16.752113
2/21/14,16.566038
2/24/14,16.638571
2/25/14,16.465422
2/26/14,16.316875
2/27/14,16.642357
2/28/14,16.597254
3/3/14,16.645193
3/4/14,16.754951
3/5/14,16.790276
3/6/14,16.739494
3/7/14,16.729725
3/10/14,16.744862
3/11/14,16.907913
3/12/14,16.924318
3/13/14,16.736347
3/14/14,16.54838
3/17/14,16.613024
3/18/14,16.759998
3/19/14,16.755585
3/20/14,16.674843
3/21/14,16.806362
3/24/14,17.005695
3/25/14,17.188623
3/26/14,17.024296
3/27/14,16.951126
3/28/14,16.932205
3/31/14,16.928419
4/1/14,17.083275
4/2/14,17.111668
4/3/14,16.993074
4/4/14,16.773243
4/7/14,16.509892
4/8/14,16.508945
4/9/14,16.725939
4/10/14,16.510214
4/11/14,16.388155
4/14/14,16.45344
4/15/14,16.336115
4/16/14,16.369228
4/17/14,16.55625
4/21/14,16.752743
4/22/14,16.76947
4/23/14,16.550268
4/24/14,17.907082
4/25/14,18.038605
4/28/14,18.737198
4/29/14,18.681692
4/30/14,18.61104
5/1/14,18.654882
5/2/14,18.689577
5/5/14,18.953873
5/6/14,18.747293
5/7/14,18.681692
5/8/14,18.64839
5/9/14,18.57069
5/12/14,18.801889
5/13/14,18.831392
5/14/14,18.834875
5/15/14,18.674709
5/16/14,18.950325
5/19/14,19.174871
5/20/14,19.178673
5/21/14,19.229412
5/22/14,19.259859
5/23/14,19.47743
5/27/14,19.842163
5/28/14,19.790783
5/29/14,20.151388
5/30/14,20.075905
6/2/14,19.937937
6/3/14,20.219889
6/4/14,20.450783
6/5/14,20.531019
6/6/14,20.474566
6/9/14,20.802187
6/10/14,20.924294
6/11/14,20.837708
6/12/14,20.489159
6/13/14,20.264925
6/16/14,20.469173
6/17/14,20.442537
6/18/14,20.464733
6/19/14,20.393686
6/20/14,20.182787
6/23/14,20.165026
6/24/14,20.042921
6/25/14,20.060677
6/26/14,20.180565
6/27/14,20.420336
6/30/14,20.631239
7/1/14,20.762224
7/2/14,20.753344
7/3/14,20.875448
7/7/14,21.306147
7/8/14,21.168497
7/9/14,21.177387
7/10/14,21.099678
7/11/14,21.139639
7/14/14,21.41271
7/15/14,21.161842
7/16/14,21.041956
7/17/14,20.666754
7/18/14,20.964252
7/21/14,20.855465
7/22/14,21.028633
7/23/14,21.576996
7/24/14,21.541477
7/25/14,21.683559
7/28/14,21.983274
7/29/14,21.841188
7/30/14,21.790125
7/31/14,21.224005
8/1/14,21.341669
8/4/14,21.221779
8/5/14,21.117439
8/6/14,21.081913
8/7/14,21.079687
8/8/14,21.13769
8/11/14,21.416588
8/12/14,21.412128
8/13/14,21.695473
8/14/14,21.753489
8/15/14,21.860582
8/18/14,22.123856
8/19/14,22.429518
8/20/14,22.438444
8/21/14,22.440676
8/22/14,22.605778
8/25/14,22.654861
8/26/14,22.50984
8/27/14,22.786497
8/28/14,22.813274
8/29/14,22.869053
9/2/14,23.047543
9/3/14,22.074768
9/4/14,21.891819
9/5/14,22.081467
9/8/14,21.945362
9/9/14,21.862808
9/10/14,22.534382
9/11/14,22.63032
9/12/14,22.681633
9/15/14,22.674944
9/16/14,22.503141
9/17/14,22.663786
9/18/14,22.710636
9/19/14,22.525459
9/22/14,22.547771
9/23/14,22.900284
9/24/14,22.701714
9/25/14,21.836044
9/26/14,22.4786
9/29/14,22.335814
9/30/14,22.4786
10/1/14,22.128313
10/2/14,22.288954
10/3/14,22.226486
10/6/14,22.226486
10/7/14,22.032379
10/8/14,22.489767
10/9/14,22.538839
10/10/14,22.474144
10/13/14,22.268875
10/14/14,22.032379
10/15/14,21.762407
10/16/14,21.476828
10/17/14,21.791412
10/20/14,22.257725
10/21/14,22.862362
10/22/14,22.978378
10/23/14,23.38891
10/24/14,23.47592
10/27/14,23.45137
10/28/14,23.815046
10/29/14,23.948914
10/30/14,23.868587
10/31/14,24.096172
11/3/14,24.408525
11/4/14,24.23004
11/5/14,24.288044
11/6/14,24.357508
11/7/14,24.426977
11/10/14,24.386648
11/11/14,24.581589
11/12/14,24.928923
11/13/14,25.28072
11/14/14,25.585468
11/17/14,25.542894
11/18/14,25.874527
11/19/14,25.695271
11/20/14,26.062761
11/21/14,26.09861
11/24/14,26.582623
11/25/14,26.351824
11/26/14,26.665539
11/28/14,26.649853
12/1/14,25.784903
12/2/14,25.686306
12/3/14,25.977612
12/4/14,25.879025
12/5/14,25.769215
12/8/14,25.186609
12/9/14,25.572029
12/10/14,25.085777
12/11/14,25.011824
12/12/14,24.588314
12/15/14,24.252195
12/16/14,23.920557
12/17/14,24.516609
12/18/14,25.242626
12/19/14,25.047676
12/22/14,25.307608
12/23/14,25.217978
12/24/14,25.09922
12/26/14,25.542894
12/29/14,25.524971
12/30/14,25.213495
12/31/14,24.733965
1/2/15,24.498678
1/5/15,23.808517
1/6/15,23.810759
1/7/15,24.144634
1/8/15,25.072327
1/9/15,25.09922
1/12/15,24.480755
1/13/15,24.698107
1/14/15,24.603996
1/15/15,23.936241
1/16/15,23.750256
1/20/15,24.36199
1/21/15,24.547977
1/22/15,25.186609
1/23/15,25.316574
1/26/15,25.343464
1/27/15,24.456104
1/28/15,25.838684
1/29/15,26.643127
1/30/15,26.253231
2/2/15,26.582623
2/3/15,26.587109
2/4/15,26.791021
2/5/15,26.982246
2/6/15,26.75503
2/9/15,26.932755
2/10/15,27.450172
2/11/15,28.093565
2/12/15,28.449011
2/13/15,28.58849
2/17/15,28.757219
2/18/15,28.957432
2/19/15,28.896685
2/20/15,29.132904
2/23/15,29.920275
2/24/15,29.733562
2/25/15,28.973177
2/26/15,29.33987
2/27/15,28.898941
3/2/15,29.04067
3/3/15,29.101404
3/4/15,28.916937
3/5/15,28.437759
3/6/15,28.480501
3/9/15,28.60199
3/10/15,28.010334
3/11/15,27.49966
3/12/15,27.99683
3/13/15,27.803362
3/16/15,28.109314
3/17/15,28.579489
3/18/15,28.901194
3/19/15,28.682976
3/20/15,28.323032
3/23/15,28.617733
3/24/15,28.500759
3/25/15,27.756119
3/26/15,27.949587
3/27/15,27.726875
3/30/15,28.428764
3/31/15,27.99234
4/1/15,27.951836
4/2/15,28.192551
4/6/15,28.649225
4/7/15,28.347776
4/8/15,28.255539
4/9/15,28.471504
4/10/15,28.592983
4/13/15,28.536743
4/14/15,28.413015
4/15/15,28.521002
4/16/15,28.383774
4/17/15,28.064323
4/20/15,28.705469
4/21/15,28.550249
4/22/15,28.934933
4/23/15,29.171148
4/24/15,29.308374
4/27/15,29.841543
4/28/15,29.371361
4/29/15,28.939434
4/30/15,28.154303
5/1/15,29.009174
5/4/15,28.952929
5/5/15,28.300535
5/6/15,28.122808
5/7/15,28.296761
5/8/15,28.829889
5/11/15,28.536221
5/12/15,28.434566
5/13/15,28.46619
5/14/15,29.130344
5/15/15,29.089682
5/18/15,29.410469
5/19/15,29.383364
5/20/15,29.381102
5/21/15,29.681555
5/22/15,29.941349
5/26/15,29.281702
5/27/15,29.82839
5/28/15,29.769657
5/29/15,29.430796
6/1/15,29.489532
6/2/15,29.358515
6/3/15,29.394657
6/4/15,29.222965
6/5/15,29.062574
6/8/15,28.870554
6/9/15,28.784714
6/10/15,29.114532
6/11/15,29.049025
6/12/15,28.728233
6/15/15,28.671762
6/16/15,28.825378
6/17/15,28.757605
6/18/15,28.888628
6/19/15,28.599468
6/22/15,28.827635
6/23/15,28.696608
6/24/15,28.940584
6/25/15,28.802788
6/26/15,28.633352
6/29/15,28.131845
6/30/15,28.335167
7/1/15,28.599468
7/2/15,28.563326
7/6/15,28.463926
7/7/15,28.393896
7/8/15,27.689077
7/9/15,27.124317
7/10/15,27.849466
7/13/15,28.387129
7/14/15,28.375826
7/15/15,28.649164
7/16/15,29.030943
7/17/15,29.281702
7/20/15,29.835171
7/21/15,29.53697
7/22/15,28.287722
7/23/15,28.274168
7/24/15,28.125071
7/27/15,27.734257
7/28/15,27.872061
7/29/15,27.783953
7/30/15,27.643898
7/31/15,27.40218
8/3/15,26.756092
8/4/15,25.897655
8/5/15,26.069344
8/6/15,26.12608
8/7/15,26.214571
8/10/15,27.167677
8/11/15,25.753912
8/12/15,26.151035
8/13/15,26.130615
8/14/15,26.314425
8/17/15,26.586733
8/18/15,26.436968
8/19/15,26.098837
8/20/15,25.563295
8/21/15,23.999771
8/24/15,23.400682
8/25/15,23.541382
8/26/15,24.891596
8/27/15,25.624563
8/28/15,25.70853
8/31/15,25.588261
9/1/15,24.444548
9/2/15,25.49295
9/3/15,25.045908
9/4/15,24.796286
9/8/15,25.486143
9/9/15,24.995981
9/10/15,25.545137
9/11/15,25.917303
9/14/15,26.16692
9/15/15,26.387035
9/16/15,26.416546
9/17/15,25.851488
9/18/15,25.744835
9/21/15,26.14423
9/22/15,25.733482
9/23/15,25.942266
9/24/15,26.096571
9/25/15,26.030767
9/28/15,25.515638
9/29/15,24.748636
9/30/15,25.03002
10/1/15,24.866634
10/2/15,25.048174
10/5/15,25.138947
10/6/15,25.259216
10/7/15,25.138947
10/8/15,24.848475
10/9/15,25.443026
10/12/15,25.325022
10/13/15,25.368139
10/14/15,25.009596
10/15/15,25.384022
10/16/15,25.197941
10/19/15,25.354527
10/20/15,25.817451
10/21/15,25.81518
10/22/15,26.210035
10/23/15,27.022438
10/26/15,26.160114
10/27/15,25.994457
10/28/15,27.065552
10/29/15,27.351477
10/30/15,27.117752
11/2/15,27.49898
11/3/15,27.814409
11/4/15,27.685059
11/5/15,27.557438
11/6/15,27.589344
11/9/15,27.477669
11/10/15,26.611658
11/11/15,26.461239
11/12/15,26.372362
11/13/15,25.60207
11/16/15,26.021408
11/17/15,25.909737
11/18/15,26.730165
11/19/15,27.069736
11/20/15,27.18825
11/23/15,26.835003
11/24/15,27.092522
11/25/15,26.898811
11/27/15,26.84868
11/30/15,26.960342
12/1/15,26.741568
12/2/15,26.499994
12/3/15,26.253859
12/4/15,27.126713
12/7/15,26.95579
12/8/15,26.944391
12/9/15,26.349581
12/10/15,26.474922
12/11/15,25.793507
12/14/15,25.633976
12/15/15,25.18046
12/16/15,25.374176
12/17/15,24.836338
12/18/15,24.164036
12/21/15,24.460306
12/22/15,24.437513
12/23/15,24.752014
12/24/15,24.619827
12/28/15,24.34408
12/29/15,24.781641
12/30/15,24.458021
12/31/15,23.988556
1/4/16,24.009062
1/5/16,23.407413
1/6/16,22.949339
1/7/16,21.980772
1/8/16,22.096996
1/11/16,22.454802
1/12/16,22.780697
1/13/16,22.195
1/14/16,22.680414
1/15/16,22.13574
1/19/16,22.028633
1/20/16,22.058258
1/21/16,21.946589
1/22/16,23.113422
1/25/16,22.662186
1/26/16,22.787523
1/27/16,21.290245
1/28/16,21.442926
1/29/16,22.183598
2/1/16,21.976213
2/2/16,21.531815
2/3/16,21.957979
2/4/16,22.134413
2/5/16,21.543243
2/8/16,21.77009
2/9/16,21.765509
2/10/16,21.600529
2/11/16,21.469929
2/12/16,21.536373
2/16/16,22.143578
2/17/16,22.482702
2/18/16,22.056511
2/19/16,22.006096
2/22/16,22.198574
2/23/16,21.696766
2/24/16,22.019848
2/25/16,22.171076
2/26/16,22.205454
2/29/16,22.155035
3/1/16,23.03491
3/2/16,23.085323
3/3/16,23.257174
3/4/16,23.603167
3/7/16,23.341955
3/8/16,23.149483
3/9/16,23.170107
3/10/16,23.181562
3/11/16,23.431322
3/14/16,23.490891
3/15/16,23.96291
3/16/16,24.281406
3/17/16,24.242456
3/18/16,24.269955
3/21/16,24.267664
3/22/16,24.45326
3/23/16,24.318066
3/24/16,24.212671
3/28/16,24.102688
3/29/16,24.673227
3/30/16,25.104008
3/31/16,24.973398
4/1/16,25.202532
4/4/16,25.461449
4/5/16,25.161282
4/6/16,25.424789
4/7/16,24.870283
4/8/16,24.897781
4/11/16,24.980268
4/12/16,25.305643
4/13/16,25.672255
4/14/16,25.686003
4/15/16,25.170446
4/18/16,24.627398
4/19/16,24.496799
4/20/16,24.547197
4/21/16,24.281406
4/22/16,24.214958
4/25/16,24.077477
4/26/16,23.910206
4/27/16,22.413958
4/28/16,21.728849
4/29/16,21.47909
5/2/16,21.456182
5/3/16,21.809046
5/4/16,21.582201
5/5/16,21.494598
5/6/16,21.374722
5/9/16,21.390862
5/10/16,21.5361
5/11/16,21.326317
5/12/16,20.826059
5/13/16,20.867556
5/16/16,21.642138
5/17/16,21.552229
5/18/16,21.798901
5/19/16,21.715908
5/20/16,21.951054
5/23/16,22.229994
5/24/16,22.568865
5/25/16,22.96538
5/26/16,23.147499
5/27/16,23.133667
5/31/16,23.020708
6/1/16,22.697966
6/2/16,22.527378
6/3/16,22.573475
6/6/16,22.73715
6/7/16,22.829363
6/8/16,22.808619
6/9/16,22.972294
6/10/16,22.783258
6/13/16,22.43977
6/14/16,22.467432
6/15/16,22.393665
6/16/16,22.488186
6/17/16,21.976406
6/20/16,21.923386
6/21/16,22.110113
6/22/16,22.027124
6/23/16,22.153919
6/24/16,21.531488
6/27/16,21.217964
6/28/16,21.575287
6/29/16,21.762009
6/30/16,22.038643
7/1/16,22.105511
7/5/16,21.898022
7/6/16,22.022518
7/7/16,22.117033
7/8/16,22.287621
7/11/16,22.356779
7/12/16,22.45821
7/13/16,22.331423
7/14/16,22.774044
7/15/16,22.771742
7/18/16,23.013792
7/19/16,23.023014
7/20/16,23.043758
7/21/16,22.921583
7/22/16,22.744078
7/25/16,22.43977
7/26/16,22.285318
7/27/16,23.73304
7/28/16,24.053482
7/29/16,24.023512
8/1/16,24.447685
8/2/16,24.085756
8/3/16,24.387747
8/4/16,24.538399
8/5/16,24.911564
8/8/16,25.117851
8/9/16,25.219839
8/10/16,25.032097
8/11/16,25.015867
8/12/16,25.073809
8/15/16,25.37513
8/16/16,25.351942
8/17/16,25.314865
8/18/16,25.282412
8/19/16,25.347305
8/22/16,25.150303
8/23/16,25.229105
8/24/16,25.039049
8/25/16,24.932428
8/26/16,24.786411
8/29/16,24.758591
8/30/16,24.568537
8/31/16,24.591713
9/1/16,24.737734
9/2/16,24.969511
9/6/16,24.962557
9/7/16,25.115532
9/8/16,24.457285
9/9/16,23.903336
9/12/16,24.438742
9/13/16,25.020496
9/14/16,25.905899
9/15/16,26.786655
9/16/16,26.636003
9/19/16,26.325417
9/20/16,26.323099
9/21/16,26.318466
9/22/16,26.566467
9/23/16,26.123762
9/26/16,26.163172
9/27/16,26.211842
9/28/16,26.411177
9/29/16,26.000925
9/30/16,26.202579
10/3/16,26.079733
10/4/16,26.190989
10/5/16,26.202579
10/6/16,26.397266
10/7/16,26.43667
10/10/16,26.897907
10/11/16,26.955862
10/12/16,27.196907
10/13/16,27.113466
10/14/16,27.264126
10/17/16,27.245577
10/18/16,27.227037
10/19/16,27.145916
10/20/16,27.132006
10/21/16,27.025385
10/24/16,27.268759
10/25/16,27.407824
10/26/16,26.791294
10/27/16,26.534018
10/28/16,26.357866
10/31/16,26.316145
11/1/16,25.841003
11/2/16,25.864176
11/3/16,25.586946
11/4/16,25.356306
11/7/16,25.722065
11/8/16,25.873499
11/9/16,25.831558
11/10/16,25.111687
11/11/16,25.260788
11/14/16,24.627113
11/15/16,24.953268
11/16/16,25.624224
11/17/16,25.614904
11/18/16,25.640526
11/21/16,26.029587
11/22/16,26.045891
11/23/16,25.913101
11/25/16,26.04357
11/28/16,25.992304
11/29/16,25.966684
11/30/16,25.747688
12/1/16,25.507734
12/2/16,25.603254
12/5/16,25.41921
12/6/16,25.614904
12/7/16,25.866512
12/8/16,26.120443
12/9/16,26.546776
12/12/16,26.39535
12/13/16,26.835657
12/14/16,26.835657
12/15/16,26.982431
12/16/16,27.01737
12/19/16,27.17346
12/20/16,27.245684
12/21/16,27.271307
12/22/16,27.091927
12/23/16,27.145506
12/27/16,27.3179
12/28/16,27.201418
12/29/16,27.194429
12/30/16,26.982431
1/3/17,27.059305
1/4/17,27.02902
1/5/17,27.16647
1/6/17,27.469334
1/9/17,27.72094
1/10/17,27.748896
1/11/17,27.897993
1/12/17,27.781515
1/13/17,27.732584
1/17/17,27.956236
1/18/17,27.953903
1/19/17,27.904985
1/20/17,27.956236
1/23/17,27.974876
1/24/17,27.949245
1/25/17,28.39422
1/26/17,28.408199
1/27/17,28.410524
1/30/17,28.33597
1/31/17,28.270744
2/1/17,29.994713
2/2/17,29.943459
2/3/17,30.071594
2/6/17,30.353483
2/7/17,30.642361
2/8/17,30.761181
2/9/17,30.98345
2/10/17,30.913271
2/13/17,31.187016
2/14/17,31.591805
2/15/17,31.706448
2/16/17,31.669016
2/17/17,31.755587
2/21/17,31.98489
2/22/17,32.080818
2/23/17,31.945103
2/24/17,31.975519
2/27/17,32.038708
2/28/17,32.052746
3/1/17,32.707886
3/2/17,32.513683
3/3/17,32.70554
3/6/17,32.602585
3/7/17,32.644714
3/8/17,32.523041
3/9/17,32.448154
3/10/17,32.55579
3/13/17,32.569836
3/14/17,32.520702
3/15/17,32.864639
3/16/17,32.918461
3/17/17,32.754681
3/20/17,33.098637
3/21/17,32.719585
3/22/17,33.089264
3/23/17,32.972275
3/24/17,32.906765
3/27/17,32.962917
3/28/17,33.646137
3/29/17,33.721008
3/30/17,33.676559
3/31/17,33.613388
4/3/17,33.62273
4/4/17,33.8731
4/5/17,33.697617
4/6/17,33.613388
4/7/17,33.538506
4/10/17,33.49873
4/11/17,33.138409
4/12/17,33.178181
4/13/17,33.002693
4/17/17,33.185211
4/18/17,33.037785
4/19/17,32.916119
4/20/17,33.32793
4/21/17,33.288147
4/24/17,33.608704
4/25/17,33.816936
4/26/17,33.618069
4/27/17,33.643791
4/28/17,33.611038
5/1/17,34.2966
5/2/17,34.514194
5/3/17,34.408905
5/4/17,34.284893
5/5/17,34.853462
5/8/17,35.801086
5/9/17,36.03038
5/10/17,35.859581
5/11/17,36.169708
5/12/17,36.674828
5/15/17,36.58086
5/16/17,36.52681
5/17/17,35.300411
5/18/17,35.83844
5/19/17,35.960594
5/22/17,36.1791
5/23/17,36.134464
5/24/17,36.026394
5/25/17,36.150898
5/26/17,36.089817
5/30/17,36.103909
5/31/17,35.890118
6/1/17,35.9888
6/2/17,36.522118
6/5/17,36.164997
6/6/17,36.287182
6/7/17,36.503319
6/8/17,36.414032
6/9/17,35.002033
6/12/17,34.165619
6/13/17,34.440506
6/14/17,34.10453
6/15/17,33.900127
6/16/17,33.425545
6/19/17,34.381775
6/20/17,34.069298
6/21/17,34.271347
6/22/17,34.214966
6/23/17,34.367676
6/26/17,34.259594
6/27/17,33.768562
6/28/17,34.261944
6/29/17,33.756828
6/30/17,33.836704
7/3/17,33.71452
7/5/17,33.853146
7/6/17,33.533623
7/7/17,33.87429
7/10/17,34.081051
7/11/17,34.191475
7/12/17,34.240803
7/13/17,34.717743
7/14/17,35.016129
7/17/17,35.13829
7/18/17,35.26046
7/19/17,35.481312
7/20/17,35.321548
7/21/17,35.305119
7/24/17,35.732712
7/25/17,35.885426
7/26/17,36.054585
7/27/17,35.373245
7/28/17,35.124199
7/31/17,34.943287
8/1/17,35.25341
8/2/17,36.919174
8/3/17,36.550308
8/4/17,36.742958
8/7/17,37.311527
8/8/17,37.609901
8/9/17,37.84016
8/10/17,36.63488
8/11/17,37.144352
8/14/17,37.703365
8/15/17,38.116119
8/16/17,37.962807
8/17/17,37.233974
8/18/17,37.149059
8/21/17,37.080666
8/22/17,37.686852
8/23/17,37.734013
8/24/17,37.566551
8/25/17,37.705708
8/28/17,38.085461
8/29/17,38.425106
8/30/17,38.528885
8/31/17,38.682201
9/1/17,38.693985
9/5/17,38.229347
9/6/17,38.189236
9/7/17,38.035927
9/8/17,37.4156
9/11/17,38.092537
9/12/17,37.941586
9/13/17,37.656178
9/14/17,37.333046
9/15/17,37.710426
9/18/17,37.425037
9/19/17,37.439171
9/20/17,36.811779
9/21/17,36.179657
9/22/17,35.825851
9/25/17,35.509792
9/26/17,36.120689
9/27/17,36.377777
9/28/17,36.153709
9/29/17,36.351833
10/2/17,36.278721
10/3/17,36.436745
10/4/17,36.20089
10/5/17,36.651386
10/6/17,36.63015
10/9/17,36.757526
10/10/17,36.771671
10/11/17,36.924988
10/12/17,36.795273
10/13/17,37.028778
10/16/17,37.710426
10/17/17,37.849594
10/18/17,37.682121
10/19/17,36.790543
10/20/17,36.854225
10/23/17,36.835365
10/24/17,37.054718
10/25/17,36.891964
10/26/17,37.127842
10/27/17,38.458122
10/30/17,39.323757
10/31/17,39.870972
11/1/17,39.363861
11/2/17,39.651627
11/3/17,40.687073
11/6/17,41.099842
11/7/17,41.231934
11/8/17,41.56921
11/9/17,41.484314
11/10/17,41.347008
11/13/17,41.181316
11/14/17,40.558746
11/15/17,40.023773
11/16/17,40.501942
11/17/17,40.277054
11/20/17,40.23682
11/21/17,40.984837
11/22/17,41.415653
11/24/17,41.418022
11/27/17,41.209705
11/28/17,40.968258
11/29/17,40.118454
11/30/17,40.679474
12/1/17,40.490101
12/4/17,40.194199
12/5/17,40.156342
12/6/17,40.007202
12/7/17,40.080582
12/8/17,40.092422
12/11/17,40.873585
12/12/17,40.643959
12/13/17,40.778893
12/14/17,40.767056
12/15/17,41.181316
12/18/17,41.761257
12/19/17,41.316231
12/20/17,41.271267
12/21/17,41.427494
12/22/17,41.427494
12/26/17,40.376476
12/27/17,40.383587
12/28/17,40.497208
12/29/17,40.05928
1/2/18,40.776516
1/3/18,40.769424
1/4/18,40.958797
1/5/18,41.425125
1/8/18,41.271267
1/9/18,41.266529
1/10/18,41.257061
1/11/18,41.491402
1/12/18,41.919857
1/16/18,41.706806
1/17/18,42.395649
